securityType;security;isin;alias;currency;maturityDate;issueDate;issueType;interestConvention;referenceCurve;interestType;coupon;faceValue;duedate;outPrincipal;principalEvent;principalAmount;interestEvent;interestRate;interestAmount;interestPayment;interestNotPayed;fixingDate;principalPaymentDate;interestPaymentDate;interestDate;interestPayEvent
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2012.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2011.07.28;NULL;2012.01.30;2012.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2012.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2012.01.28;NULL;2012.07.30;2012.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2013.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2012.07.28;NULL;2013.01.29;2013.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2013.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2013.01.28;NULL;2013.07.29;2013.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2014.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2013.07.28;NULL;2014.01.29;2014.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2014.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2014.01.28;NULL;2014.07.29;2014.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2015.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2014.07.28;NULL;2015.01.29;2015.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2015.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2015.01.28;NULL;2015.07.29;2015.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2016.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2015.07.28;NULL;2016.01.29;2016.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2016.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2016.01.28;NULL;2016.07.29;2016.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2017.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2016.07.28;NULL;2017.01.30;2017.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2017.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2017.01.28;NULL;2017.07.31;2017.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2018.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2017.07.28;NULL;2018.01.29;2018.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2018.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2018.01.28;NULL;2018.07.30;2018.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2019.01.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2018.07.28;NULL;2019.01.29;2019.01.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2019.07.29;1000;0;NULL;1;6,25;31,25;31,25;NULL;2019.01.28;NULL;2019.07.29;2019.07.29;1
REP_HUN;B200129K10;US445545AD87;B200129K10;USD;2020.01.29;2010.01.29;PUBLIC;_30_360;NULL;FIX;6,25;1000;2020.01.29;0;1;1000;1;6,25;31,25;31,25;NULL;2019.07.28;2020.01.29;2020.01.29;2020.01.29;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2005.02.24;1000;1;-1000;0;NULL;NULL;NULL;NULL;NULL;2005.02.24;NULL;NULL;0
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2006.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2005.02.23;NULL;2006.02.24;2006.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2007.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2006.02.23;NULL;2007.02.26;2007.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2008.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2007.02.23;NULL;2008.02.25;2008.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2009.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2008.02.23;NULL;2009.02.24;2009.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2010.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2009.02.23;NULL;2010.02.24;2010.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2011.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2010.02.23;NULL;2011.02.24;2011.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2012.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2011.02.23;NULL;2012.02.24;2012.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2013.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2012.02.23;NULL;2013.02.25;2013.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2014.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2013.02.23;NULL;2014.02.24;2014.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2015.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2014.02.23;NULL;2015.02.24;2015.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2016.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2015.02.23;NULL;2016.02.24;2016.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2017.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2016.02.23;NULL;2017.02.24;2017.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2018.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2017.02.23;NULL;2018.02.26;2018.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2019.02.24;1000;0;NULL;1;3,875;38,75;38,75;NULL;2018.02.23;NULL;2019.02.25;2019.02.24;1
REP_HUN;B200224K05;XS0212993678;B200224K05;EUR;2020.02.24;2005.02.24;PUBLIC;_ACT_ACT;NULL;FIX;3,875;1000;2020.02.24;0;1;1000;1;3,875;38,75;38,75;NULL;2019.02.23;2020.02.24;2020.02.24;2020.02.24;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2011.03.29;2000;1;-2000;0;NULL;NULL;NULL;NULL;NULL;2011.03.29;NULL;NULL;0
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2011.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2011.03.28;NULL;2011.09.29;2011.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2012.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2011.09.28;NULL;2012.03.29;2012.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2012.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2012.03.28;NULL;2012.09.28;2012.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2013.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2012.09.28;NULL;2013.03.28;2013.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2013.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2013.03.28;NULL;2013.09.30;2013.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2014.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2013.09.28;NULL;2014.03.31;2014.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2014.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2014.03.28;NULL;2014.09.29;2014.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2015.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2014.09.28;NULL;2015.03.30;2015.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2015.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2015.03.28;NULL;2015.09.29;2015.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2016.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2015.09.28;NULL;2016.03.29;2016.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2016.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2016.03.28;NULL;2016.09.29;2016.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2017.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2016.09.28;NULL;2017.03.29;2017.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2017.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2017.03.28;NULL;2017.09.29;2017.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2018.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2017.09.28;NULL;2018.03.29;2018.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2018.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2018.03.28;NULL;2018.09.28;2018.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2019.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2018.09.28;NULL;2019.03.29;2019.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2019.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2019.03.28;NULL;2019.09.30;2019.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2020.03.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2019.09.28;NULL;2020.03.30;2020.03.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2020.09.29;2000;0;NULL;1;6,375;63,75;63,75;NULL;2020.03.28;NULL;2020.09.29;2020.09.29;1
REP_HUN;B210329K11;US445545AE60;B210329K11;USD;2021.03.29;2011.03.29;PUBLIC;_30_360;NULL;FIX;6,375;2000;2021.03.29;0;1;2000;1;6,375;63,75;63,75;NULL;2020.09.28;2021.03.29;2021.03.29;2021.03.29;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2013.02.19;2000;1;-2000;0;NULL;NULL;NULL;NULL;NULL;2013.02.19;NULL;NULL;0
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2013.02.21;2000;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2013.08.21;2000;0;NULL;1;5,375;54,34722222;54,34722222;NULL;2013.02.20;NULL;2013.08.21;2013.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2014.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2013.08.20;NULL;2014.02.21;2014.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2014.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2014.02.20;NULL;2014.08.21;2014.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2015.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2014.08.20;NULL;2015.02.23;2015.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2015.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2015.02.20;NULL;2015.08.21;2015.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2016.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2015.08.20;NULL;2016.02.22;2016.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2016.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2016.02.20;NULL;2016.08.22;2016.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2017.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2016.08.20;NULL;2017.02.21;2017.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2017.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2017.02.20;NULL;2017.08.21;2017.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2018.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2017.08.20;NULL;2018.02.21;2018.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2018.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2018.02.20;NULL;2018.08.21;2018.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2019.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2018.08.20;NULL;2019.02.21;2019.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2019.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2019.02.20;NULL;2019.08.21;2019.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2020.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2019.08.20;NULL;2020.02.21;2020.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2020.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2020.02.20;NULL;2020.08.21;2020.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2021.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2020.08.20;NULL;2021.02.22;2021.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2021.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2021.02.20;NULL;2021.08.23;2021.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2022.02.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2021.08.20;NULL;2022.02.21;2022.02.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2022.08.21;2000;0;NULL;1;5,375;53,75;53,75;NULL;2022.02.20;NULL;2022.08.22;2022.08.21;1
REP_HUN;B230221K13;US445545AH91;B230221K13;USD;2023.02.21;2013.02.19;PUBLIC;_30_360;NULL;FIX;5,375;2000;2023.02.21;0;1;2000;1;5,375;53,75;53,75;NULL;2022.08.20;2023.02.21;2023.02.21;2023.02.21;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2013.11.22;2000;1;-2000;0;NULL;NULL;NULL;NULL;NULL;2013.11.22;NULL;NULL;0
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2014.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2013.11.21;NULL;2014.05.22;2014.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2014.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2014.05.21;NULL;2014.11.24;2014.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2015.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2014.11.21;NULL;2015.05.22;2015.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2015.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2015.05.21;NULL;2015.11.23;2015.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2016.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2015.11.21;NULL;2016.05.23;2016.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2016.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2016.05.21;NULL;2016.11.22;2016.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2017.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2016.11.21;NULL;2017.05.22;2017.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2017.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2017.05.21;NULL;2017.11.22;2017.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2018.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2017.11.21;NULL;2018.05.22;2018.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2018.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2018.05.21;NULL;2018.11.23;2018.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2019.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2018.11.21;NULL;2019.05.22;2019.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2019.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2019.05.21;NULL;2019.11.22;2019.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2020.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2019.11.21;NULL;2020.05.22;2020.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2020.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2020.05.21;NULL;2020.11.23;2020.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2021.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2020.11.21;NULL;2021.05.24;2021.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2021.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2021.05.21;NULL;2021.11.22;2021.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2022.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2021.11.21;NULL;2022.05.23;2022.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2022.11.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2022.05.21;NULL;2022.11.22;2022.11.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2023.05.22;2000;0;NULL;1;5,75;57,5;57,5;NULL;2022.11.21;NULL;2023.05.22;2023.05.22;1
REP_HUN;B231122K13;US445545AJ57;B231122K13;USD;2023.11.22;2013.11.22;PUBLIC;_30_360;NULL;FIX;5,75;2000;2023.11.22;0;1;2000;1;5,75;57,5;57,5;NULL;2023.05.21;2023.11.22;2023.11.22;2023.11.22;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2014.03.25;2000;1;-2000;0;NULL;NULL;NULL;NULL;NULL;2014.03.25;NULL;NULL;0
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2014.09.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2014.03.24;NULL;2014.09.25;2014.09.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2015.03.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2014.09.24;NULL;2015.03.25;2015.03.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2015.09.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2015.03.24;NULL;2015.09.25;2015.09.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2016.03.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2015.09.24;NULL;2016.03.29;2016.03.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2016.09.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2016.03.24;NULL;2016.09.26;2016.09.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2017.03.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2016.09.24;NULL;2017.03.27;2017.03.25;1
REP_HUN;B240325K14;US445545AL04;B240325K14;USD;2024.03.25;2014.03.25;PUBLIC;_30_360;NULL;FIX;5,375;2000;2017.09.25;2000;0;NULL;1;5,375;53,75;53,75;NULL;2017.03.24;NULL;2017.09.25;2017.09.25;1
